Draw,Date,Pick3,Pick4,Date_Time,Date_Str,Date_Delta,Pick3str,Pick4str,P3B1,P3B2,P3B3,P4B1,P4B2,P4B3,P4B4
0,2018-11-07,745,5018,2018-11-07,20181107,2502.0,745,5018,7,4,5,5,0,1,8
0,2018-11-08,971,5130,2018-11-08,20181108,2503.0,971,5130,9,7,1,5,1,3,0
1,2018-11-08,441,4370,2018-11-08,20181108,2503.0,441,4370,4,4,1,4,3,7,0
0,2018-11-09,206,4252,2018-11-09,20181109,2504.0,206,4252,2,0,6,4,2,5,2
1,2018-11-09,483,8131,2018-11-09,20181109,2504.0,483,8131,4,8,3,8,1,3,1
0,2018-11-10,532,5721,2018-11-10,20181110,2505.0,532,5721,5,3,2,5,7,2,1
1,2018-11-10,362,9893,2018-11-10,20181110,2505.0,362,9893,3,6,2,9,8,9,3
0,2018-11-11,212,2816,2018-11-11,20181111,2506.0,212,2816,2,1,2,2,8,1,6
1,2018-11-11,824,565,2018-11-11,20181111,2506.0,824,0565,8,2,4,0,5,6,5
0,2018-11-12,887,995,2018-11-12,20181112,2507.0,887,0995,8,8,7,0,9,9,5
1,2018-11-12,946,1181,2018-11-12,20181112,2507.0,946,1181,9,4,6,1,1,8,1
0,2018-11-13,635,3025,2018-11-13,20181113,2508.0,635,3025,6,3,5,3,0,2,5
1,2018-11-13,525,3751,2018-11-13,20181113,2508.0,525,3751,5,2,5,3,7,5,1
1,2018-11-14,23,4750,2018-11-14,20181114,2509.0,023,4750,0,2,3,4,7,5,0
0,2018-11-14,27,4886,2018-11-14,20181114,2509.0,027,4886,0,2,7,4,8,8,6
0,2018-11-15,201,3341,2018-11-15,20181115,2510.0,201,3341,2,0,1,3,3,4,1
1,2018-11-15,177,677,2018-11-15,20181115,2510.0,177,0677,1,7,7,0,6,7,7
0,2018-11-16,832,9479,2018-11-16,20181116,2511.0,832,9479,8,3,2,9,4,7,9
1,2018-11-16,671,9639,2018-11-16,20181116,2511.0,671,9639,6,7,1,9,6,3,9
0,2018-11-17,674,4968,2018-11-17,20181117,2512.0,674,4968,6,7,4,4,9,6,8
1,2018-11-17,655,9944,2018-11-17,20181117,2512.0,655,9944,6,5,5,9,9,4,4
0,2018-11-18,791,2094,2018-11-18,20181118,2513.0,791,2094,7,9,1,2,0,9,4
1,2018-11-18,53,8570,2018-11-18,20181118,2513.0,053,8570,0,5,3,8,5,7,0
1,2018-11-19,14,2788,2018-11-19,20181119,2514.0,014,2788,0,1,4,2,7,8,8
0,2018-11-19,419,724,2018-11-19,20181119,2514.0,419,0724,4,1,9,0,7,2,4
0,2018-11-20,937,2314,2018-11-20,20181120,2515.0,937,2314,9,3,7,2,3,1,4
1,2018-11-20,39,886,2018-11-20,20181120,2515.0,039,0886,0,3,9,0,8,8,6
0,2018-11-21,491,3460,2018-11-21,20181121,2516.0,491,3460,4,9,1,3,4,6,0
1,2018-11-21,679,4363,2018-11-21,20181121,2516.0,679,4363,6,7,9,4,3,6,3
0,2018-11-22,789,4790,2018-11-22,20181122,2517.0,789,4790,7,8,9,4,7,9,0
1,2018-11-22,598,2674,2018-11-22,20181122,2517.0,598,2674,5,9,8,2,6,7,4
0,2018-11-23,31,1070,2018-11-23,20181123,2518.0,031,1070,0,3,1,1,0,7,0
1,2018-11-23,325,7588,2018-11-23,20181123,2518.0,325,7588,3,2,5,7,5,8,8
0,2018-11-24,650,8603,2018-11-24,20181124,2519.0,650,8603,6,5,0,8,6,0,3
1,2018-11-24,307,9178,2018-11-24,20181124,2519.0,307,9178,3,0,7,9,1,7,8
1,2018-11-25,295,8106,2018-11-25,20181125,2520.0,295,8106,2,9,5,8,1,0,6
0,2018-11-25,572,9710,2018-11-25,20181125,2520.0,572,9710,5,7,2,9,7,1,0
0,2018-11-26,419,5104,2018-11-26,20181126,2521.0,419,5104,4,1,9,5,1,0,4
1,2018-11-26,790,5860,2018-11-26,20181126,2521.0,790,5860,7,9,0,5,8,6,0
0,2018-11-27,864,4857,2018-11-27,20181127,2522.0,864,4857,8,6,4,4,8,5,7
1,2018-11-27,41,5849,2018-11-27,20181127,2522.0,041,5849,0,4,1,5,8,4,9
0,2018-11-28,777,3755,2018-11-28,20181128,2523.0,777,3755,7,7,7,3,7,5,5
1,2018-11-28,192,8457,2018-11-28,20181128,2523.0,192,8457,1,9,2,8,4,5,7
0,2018-11-29,697,1240,2018-11-29,20181129,2524.0,697,1240,6,9,7,1,2,4,0
1,2018-11-29,411,7328,2018-11-29,20181129,2524.0,411,7328,4,1,1,7,3,2,8
1,2018-11-30,171,6668,2018-11-30,20181130,2525.0,171,6668,1,7,1,6,6,6,8
0,2018-11-30,363,256,2018-11-30,20181130,2525.0,363,0256,3,6,3,0,2,5,6
1,2018-12-01,173,365,2018-12-01,20181201,2526.0,173,0365,1,7,3,0,3,6,5
0,2018-12-01,896,5741,2018-12-01,20181201,2526.0,896,5741,8,9,6,5,7,4,1
0,2018-12-02,896,181,2018-12-02,20181202,2527.0,896,0181,8,9,6,0,1,8,1
1,2018-12-02,215,8221,2018-12-02,20181202,2527.0,215,8221,2,1,5,8,2,2,1
0,2018-12-03,31,8340,2018-12-03,20181203,2528.0,031,8340,0,3,1,8,3,4,0
1,2018-12-03,451,7685,2018-12-03,20181203,2528.0,451,7685,4,5,1,7,6,8,5
0,2018-12-04,679,5671,2018-12-04,20181204,2529.0,679,5671,6,7,9,5,6,7,1
1,2018-12-04,885,1830,2018-12-04,20181204,2529.0,885,1830,8,8,5,1,8,3,0
0,2018-12-05,281,7045,2018-12-05,20181205,2530.0,281,7045,2,8,1,7,0,4,5
1,2018-12-05,384,4221,2018-12-05,20181205,2530.0,384,4221,3,8,4,4,2,2,1
1,2018-12-06,529,5883,2018-12-06,20181206,2531.0,529,5883,5,2,9,5,8,8,3
0,2018-12-06,269,6893,2018-12-06,20181206,2531.0,269,6893,2,6,9,6,8,9,3
1,2018-12-07,848,399,2018-12-07,20181207,2532.0,848,0399,8,4,8,0,3,9,9
0,2018-12-07,32,8665,2018-12-07,20181207,2532.0,032,8665,0,3,2,8,6,6,5
0,2018-12-08,689,7405,2018-12-08,20181208,2533.0,689,7405,6,8,9,7,4,0,5
1,2018-12-08,639,6121,2018-12-08,20181208,2533.0,639,6121,6,3,9,6,1,2,1
0,2018-12-09,706,7224,2018-12-09,20181209,2534.0,706,7224,7,0,6,7,2,2,4
1,2018-12-09,102,238,2018-12-09,20181209,2534.0,102,0238,1,0,2,0,2,3,8
0,2018-12-10,24,6820,2018-12-10,20181210,2535.0,024,6820,0,2,4,6,8,2,0
1,2018-12-10,303,3074,2018-12-10,20181210,2535.0,303,3074,3,0,3,3,0,7,4
0,2018-12-11,257,4619,2018-12-11,20181211,2536.0,257,4619,2,5,7,4,6,1,9
1,2018-12-11,554,196,2018-12-11,20181211,2536.0,554,0196,5,5,4,0,1,9,6
0,2018-12-12,339,4159,2018-12-12,20181212,2537.0,339,4159,3,3,9,4,1,5,9
1,2018-12-12,398,4532,2018-12-12,20181212,2537.0,398,4532,3,9,8,4,5,3,2
1,2018-12-13,443,26,2018-12-13,20181213,2538.0,443,0026,4,4,3,0,0,2,6
0,2018-12-13,782,7847,2018-12-13,20181213,2538.0,782,7847,7,8,2,7,8,4,7
0,2018-12-14,197,7375,2018-12-14,20181214,2539.0,197,7375,1,9,7,7,3,7,5
1,2018-12-14,104,7925,2018-12-14,20181214,2539.0,104,7925,1,0,4,7,9,2,5
0,2018-12-15,487,1694,2018-12-15,20181215,2540.0,487,1694,4,8,7,1,6,9,4
1,2018-12-15,663,2890,2018-12-15,20181215,2540.0,663,2890,6,6,3,2,8,9,0
0,2018-12-16,405,3854,2018-12-16,20181216,2541.0,405,3854,4,0,5,3,8,5,4
1,2018-12-16,405,8694,2018-12-16,20181216,2541.0,405,8694,4,0,5,8,6,9,4
0,2018-12-17,253,5678,2018-12-17,20181217,2542.0,253,5678,2,5,3,5,6,7,8
1,2018-12-17,407,9270,2018-12-17,20181217,2542.0,407,9270,4,0,7,9,2,7,0
1,2018-12-18,150,4330,2018-12-18,20181218,2543.0,150,4330,1,5,0,4,3,3,0
0,2018-12-18,354,1167,2018-12-18,20181218,2543.0,354,1167,3,5,4,1,1,6,7
0,2018-12-19,113,670,2018-12-19,20181219,2544.0,113,0670,1,1,3,0,6,7,0
1,2018-12-19,588,8231,2018-12-19,20181219,2544.0,588,8231,5,8,8,8,2,3,1
0,2018-12-20,582,8166,2018-12-20,20181220,2545.0,582,8166,5,8,2,8,1,6,6
1,2018-12-20,242,1854,2018-12-20,20181220,2545.0,242,1854,2,4,2,1,8,5,4
0,2018-12-21,538,5936,2018-12-21,20181221,2546.0,538,5936,5,3,8,5,9,3,6
1,2018-12-21,796,2289,2018-12-21,20181221,2546.0,796,2289,7,9,6,2,2,8,9
0,2018-12-22,711,6017,2018-12-22,20181222,2547.0,711,6017,7,1,1,6,0,1,7
1,2018-12-22,841,7269,2018-12-22,20181222,2547.0,841,7269,8,4,1,7,2,6,9
1,2018-12-23,428,8162,2018-12-23,20181223,2548.0,428,8162,4,2,8,8,1,6,2
0,2018-12-23,436,6811,2018-12-23,20181223,2548.0,436,6811,4,3,6,6,8,1,1
0,2018-12-24,196,159,2018-12-24,20181224,2549.0,196,0159,1,9,6,0,1,5,9
1,2018-12-24,446,1413,2018-12-24,20181224,2549.0,446,1413,4,4,6,1,4,1,3
0,2018-12-25,586,3593,2018-12-25,20181225,2550.0,586,3593,5,8,6,3,5,9,3
1,2018-12-25,644,2818,2018-12-25,20181225,2550.0,644,2818,6,4,4,2,8,1,8
0,2018-12-26,142,1989,2018-12-26,20181226,2551.0,142,1989,1,4,2,1,9,8,9
1,2018-12-26,472,149,2018-12-26,20181226,2551.0,472,0149,4,7,2,0,1,4,9
0,2018-12-27,765,5308,2018-12-27,20181227,2552.0,765,5308,7,6,5,5,3,0,8
1,2018-12-27,56,2764,2018-12-27,20181227,2552.0,056,2764,0,5,6,2,7,6,4
0,2018-12-28,616,6159,2018-12-28,20181228,2553.0,616,6159,6,1,6,6,1,5,9
1,2018-12-28,644,9222,2018-12-28,20181228,2553.0,644,9222,6,4,4,9,2,2,2
0,2018-12-29,16,439,2018-12-29,20181229,2554.0,016,0439,0,1,6,0,4,3,9
1,2018-12-29,49,2560,2018-12-29,20181229,2554.0,049,2560,0,4,9,2,5,6,0
1,2018-12-30,256,9122,2018-12-30,20181230,2555.0,256,9122,2,5,6,9,1,2,2
0,2018-12-30,936,2369,2018-12-30,20181230,2555.0,936,2369,9,3,6,2,3,6,9
1,2018-12-31,326,1091,2018-12-31,20181231,2556.0,326,1091,3,2,6,1,0,9,1
0,2018-12-31,156,7900,2018-12-31,20181231,2556.0,156,7900,1,5,6,7,9,0,0
0,2019-01-01,444,4225,2019-01-01,20190101,2557.0,444,4225,4,4,4,4,2,2,5
1,2019-01-01,485,2838,2019-01-01,20190101,2557.0,485,2838,4,8,5,2,8,3,8
0,2019-01-02,103,7637,2019-01-02,20190102,2558.0,103,7637,1,0,3,7,6,3,7
1,2019-01-02,485,497,2019-01-02,20190102,2558.0,485,0497,4,8,5,0,4,9,7
0,2019-01-03,309,4961,2019-01-03,20190103,2559.0,309,4961,3,0,9,4,9,6,1
1,2019-01-03,644,787,2019-01-03,20190103,2559.0,644,0787,6,4,4,0,7,8,7
0,2019-01-04,178,7193,2019-01-04,20190104,2560.0,178,7193,1,7,8,7,1,9,3
1,2019-01-04,188,431,2019-01-04,20190104,2560.0,188,0431,1,8,8,0,4,3,1
1,2019-01-05,728,3400,2019-01-05,20190105,2561.0,728,3400,7,2,8,3,4,0,0
0,2019-01-05,922,5065,2019-01-05,20190105,2561.0,922,5065,9,2,2,5,0,6,5
0,2019-01-06,862,7551,2019-01-06,20190106,2562.0,862,7551,8,6,2,7,5,5,1
1,2019-01-06,916,3893,2019-01-06,20190106,2562.0,916,3893,9,1,6,3,8,9,3
0,2019-01-07,952,4910,2019-01-07,20190107,2563.0,952,4910,9,5,2,4,9,1,0
1,2019-01-07,312,2311,2019-01-07,20190107,2563.0,312,2311,3,1,2,2,3,1,1
0,2019-01-08,401,9501,2019-01-08,20190108,2564.0,401,9501,4,0,1,9,5,0,1
1,2019-01-08,844,1375,2019-01-08,20190108,2564.0,844,1375,8,4,4,1,3,7,5
0,2019-01-09,64,2889,2019-01-09,20190109,2565.0,064,2889,0,6,4,2,8,8,9
1,2019-01-09,451,4979,2019-01-09,20190109,2565.0,451,4979,4,5,1,4,9,7,9
0,2019-01-10,48,8276,2019-01-10,20190110,2566.0,048,8276,0,4,8,8,2,7,6
1,2019-01-10,94,1856,2019-01-10,20190110,2566.0,094,1856,0,9,4,1,8,5,6
1,2019-01-11,305,6717,2019-01-11,20190111,2567.0,305,6717,3,0,5,6,7,1,7
0,2019-01-11,61,4513,2019-01-11,20190111,2567.0,061,4513,0,6,1,4,5,1,3
0,2019-01-12,374,5906,2019-01-12,20190112,2568.0,374,5906,3,7,4,5,9,0,6
1,2019-01-12,940,1759,2019-01-12,20190112,2568.0,940,1759,9,4,0,1,7,5,9
0,2019-01-13,827,6028,2019-01-13,20190113,2569.0,827,6028,8,2,7,6,0,2,8
1,2019-01-13,109,1494,2019-01-13,20190113,2569.0,109,1494,1,0,9,1,4,9,4
0,2019-01-14,220,2212,2019-01-14,20190114,2570.0,220,2212,2,2,0,2,2,1,2
1,2019-01-14,650,1108,2019-01-14,20190114,2570.0,650,1108,6,5,0,1,1,0,8
0,2019-01-15,906,7739,2019-01-15,20190115,2571.0,906,7739,9,0,6,7,7,3,9
1,2019-01-15,389,3255,2019-01-15,20190115,2571.0,389,3255,3,8,9,3,2,5,5
1,2019-01-16,560,7709,2019-01-16,20190116,2572.0,560,7709,5,6,0,7,7,0,9
0,2019-01-16,793,3228,2019-01-16,20190116,2572.0,793,3228,7,9,3,3,2,2,8
1,2019-01-17,809,1146,2019-01-17,20190117,2573.0,809,1146,8,0,9,1,1,4,6
0,2019-01-17,202,2014,2019-01-17,20190117,2573.0,202,2014,2,0,2,2,0,1,4
0,2019-01-18,693,4072,2019-01-18,20190118,2574.0,693,4072,6,9,3,4,0,7,2
1,2019-01-18,123,6016,2019-01-18,20190118,2574.0,123,6016,1,2,3,6,0,1,6
0,2019-01-19,858,9615,2019-01-19,20190119,2575.0,858,9615,8,5,8,9,6,1,5
1,2019-01-19,752,2158,2019-01-19,20190119,2575.0,752,2158,7,5,2,2,1,5,8
0,2019-01-20,79,6708,2019-01-20,20190120,2576.0,079,6708,0,7,9,6,7,0,8
1,2019-01-20,646,2736,2019-01-20,20190120,2576.0,646,2736,6,4,6,2,7,3,6
0,2019-01-21,925,3166,2019-01-21,20190121,2577.0,925,3166,9,2,5,3,1,6,6
1,2019-01-21,303,2489,2019-01-21,20190121,2577.0,303,2489,3,0,3,2,4,8,9
0,2019-01-22,725,1377,2019-01-22,20190122,2578.0,725,1377,7,2,5,1,3,7,7
1,2019-01-22,493,2194,2019-01-22,20190122,2578.0,493,2194,4,9,3,2,1,9,4
1,2019-01-23,541,5083,2019-01-23,20190123,2579.0,541,5083,5,4,1,5,0,8,3
0,2019-01-23,343,9004,2019-01-23,20190123,2579.0,343,9004,3,4,3,9,0,0,4
0,2019-01-24,44,6423,2019-01-24,20190124,2580.0,044,6423,0,4,4,6,4,2,3
1,2019-01-24,136,4012,2019-01-24,20190124,2580.0,136,4012,1,3,6,4,0,1,2
0,2019-01-25,58,679,2019-01-25,20190125,2581.0,058,0679,0,5,8,0,6,7,9
1,2019-01-25,218,1582,2019-01-25,20190125,2581.0,218,1582,2,1,8,1,5,8,2
0,2019-01-26,539,7587,2019-01-26,20190126,2582.0,539,7587,5,3,9,7,5,8,7
1,2019-01-26,42,8884,2019-01-26,20190126,2582.0,042,8884,0,4,2,8,8,8,4
0,2019-01-27,920,5445,2019-01-27,20190127,2583.0,920,5445,9,2,0,5,4,4,5
1,2019-01-27,440,8230,2019-01-27,20190127,2583.0,440,8230,4,4,0,8,2,3,0
1,2019-01-28,66,4745,2019-01-28,20190128,2584.0,066,4745,0,6,6,4,7,4,5
0,2019-01-28,64,8080,2019-01-28,20190128,2584.0,064,8080,0,6,4,8,0,8,0
0,2019-01-29,335,1644,2019-01-29,20190129,2585.0,335,1644,3,3,5,1,6,4,4
1,2019-01-29,67,6030,2019-01-29,20190129,2585.0,067,6030,0,6,7,6,0,3,0
0,2019-01-30,813,6288,2019-01-30,20190130,2586.0,813,6288,8,1,3,6,2,8,8
1,2019-01-30,691,8264,2019-01-30,20190130,2586.0,691,8264,6,9,1,8,2,6,4
0,2019-01-31,568,6636,2019-01-31,20190131,2587.0,568,6636,5,6,8,6,6,3,6
1,2019-01-31,766,2351,2019-01-31,20190131,2587.0,766,2351,7,6,6,2,3,5,1
0,2019-02-01,873,4442,2019-02-01,20190201,2588.0,873,4442,8,7,3,4,4,4,2
1,2019-02-01,780,4154,2019-02-01,20190201,2588.0,780,4154,7,8,0,4,1,5,4
1,2019-02-02,288,9819,2019-02-02,20190202,2589.0,288,9819,2,8,8,9,8,1,9
0,2019-02-02,383,9780,2019-02-02,20190202,2589.0,383,9780,3,8,3,9,7,8,0
1,2019-02-03,45,955,2019-02-03,20190203,2590.0,045,0955,0,4,5,0,9,5,5
0,2019-02-03,391,4136,2019-02-03,20190203,2590.0,391,4136,3,9,1,4,1,3,6
0,2019-02-04,891,2287,2019-02-04,20190204,2591.0,891,2287,8,9,1,2,2,8,7
1,2019-02-04,240,4047,2019-02-04,20190204,2591.0,240,4047,2,4,0,4,0,4,7
0,2019-02-05,794,497,2019-02-05,20190205,2592.0,794,0497,7,9,4,0,4,9,7
1,2019-02-05,874,4828,2019-02-05,20190205,2592.0,874,4828,8,7,4,4,8,2,8
0,2019-02-06,250,2484,2019-02-06,20190206,2593.0,250,2484,2,5,0,2,4,8,4
1,2019-02-06,961,2482,2019-02-06,20190206,2593.0,961,2482,9,6,1,2,4,8,2
0,2019-02-07,770,8240,2019-02-07,20190207,2594.0,770,8240,7,7,0,8,2,4,0
1,2019-02-07,618,147,2019-02-07,20190207,2594.0,618,0147,6,1,8,0,1,4,7
1,2019-02-08,562,7615,2019-02-08,20190208,2595.0,562,7615,5,6,2,7,6,1,5
0,2019-02-08,283,8790,2019-02-08,20190208,2595.0,283,8790,2,8,3,8,7,9,0
0,2019-02-09,378,7913,2019-02-09,20190209,2596.0,378,7913,3,7,8,7,9,1,3
1,2019-02-09,291,8808,2019-02-09,20190209,2596.0,291,8808,2,9,1,8,8,0,8
0,2019-02-10,703,9477,2019-02-10,20190210,2597.0,703,9477,7,0,3,9,4,7,7
1,2019-02-10,533,3994,2019-02-10,20190210,2597.0,533,3994,5,3,3,3,9,9,4
0,2019-02-11,696,2219,2019-02-11,20190211,2598.0,696,2219,6,9,6,2,2,1,9
1,2019-02-11,108,2511,2019-02-11,20190211,2598.0,108,2511,1,0,8,2,5,1,1
0,2019-02-12,491,6278,2019-02-12,20190212,2599.0,491,6278,4,9,1,6,2,7,8
1,2019-02-12,62,5144,2019-02-12,20190212,2599.0,062,5144,0,6,2,5,1,4,4
0,2019-02-13,854,3817,2019-02-13,20190213,2600.0,854,3817,8,5,4,3,8,1,7
1,2019-02-13,134,746,2019-02-13,20190213,2600.0,134,0746,1,3,4,0,7,4,6
1,2019-02-14,963,351,2019-02-14,20190214,2601.0,963,0351,9,6,3,0,3,5,1
0,2019-02-14,170,2919,2019-02-14,20190214,2601.0,170,2919,1,7,0,2,9,1,9
1,2019-02-15,499,6363,2019-02-15,20190215,2602.0,499,6363,4,9,9,6,3,6,3
0,2019-02-15,778,9647,2019-02-15,20190215,2602.0,778,9647,7,7,8,9,6,4,7
0,2019-02-16,651,6014,2019-02-16,20190216,2603.0,651,6014,6,5,1,6,0,1,4
1,2019-02-16,301,6442,2019-02-16,20190216,2603.0,301,6442,3,0,1,6,4,4,2
0,2019-02-17,252,1313,2019-02-17,20190217,2604.0,252,1313,2,5,2,1,3,1,3
1,2019-02-17,40,2275,2019-02-17,20190217,2604.0,040,2275,0,4,0,2,2,7,5
0,2019-02-18,840,1017,2019-02-18,20190218,2605.0,840,1017,8,4,0,1,0,1,7
1,2019-02-18,581,9090,2019-02-18,20190218,2605.0,581,9090,5,8,1,9,0,9,0
0,2019-02-19,768,374,2019-02-19,20190219,2606.0,768,0374,7,6,8,0,3,7,4
1,2019-02-19,193,1511,2019-02-19,20190219,2606.0,193,1511,1,9,3,1,5,1,1
0,2019-02-20,689,6516,2019-02-20,20190220,2607.0,689,6516,6,8,9,6,5,1,6
1,2019-02-20,568,1416,2019-02-20,20190220,2607.0,568,1416,5,6,8,1,4,1,6
1,2019-02-21,155,6553,2019-02-21,20190221,2608.0,155,6553,1,5,5,6,5,5,3
0,2019-02-21,924,1696,2019-02-21,20190221,2608.0,924,1696,9,2,4,1,6,9,6
0,2019-02-22,885,6309,2019-02-22,20190222,2609.0,885,6309,8,8,5,6,3,0,9
1,2019-02-22,507,7516,2019-02-22,20190222,2609.0,507,7516,5,0,7,7,5,1,6
0,2019-02-23,582,7268,2019-02-23,20190223,2610.0,582,7268,5,8,2,7,2,6,8
1,2019-02-23,853,3957,2019-02-23,20190223,2610.0,853,3957,8,5,3,3,9,5,7
0,2019-02-24,363,67,2019-02-24,20190224,2611.0,363,0067,3,6,3,0,0,6,7
1,2019-02-24,27,3115,2019-02-24,20190224,2611.0,027,3115,0,2,7,3,1,1,5
0,2019-02-25,419,3310,2019-02-25,20190225,2612.0,419,3310,4,1,9,3,3,1,0
1,2019-02-25,821,4242,2019-02-25,20190225,2612.0,821,4242,8,2,1,4,2,4,2
1,2019-02-26,603,290,2019-02-26,20190226,2613.0,603,0290,6,0,3,0,2,9,0
0,2019-02-26,591,5270,2019-02-26,20190226,2613.0,591,5270,5,9,1,5,2,7,0
1,2019-02-27,691,1234,2019-02-27,20190227,2614.0,691,1234,6,9,1,1,2,3,4
0,2019-02-27,48,8278,2019-02-27,20190227,2614.0,048,8278,0,4,8,8,2,7,8
0,2019-02-28,414,4860,2019-02-28,20190228,2615.0,414,4860,4,1,4,4,8,6,0
1,2019-02-28,274,543,2019-02-28,20190228,2615.0,274,0543,2,7,4,0,5,4,3
0,2019-03-01,250,7727,2019-03-01,20190301,2616.0,250,7727,2,5,0,7,7,2,7
1,2019-03-01,11,9271,2019-03-01,20190301,2616.0,011,9271,0,1,1,9,2,7,1
0,2019-03-02,555,257,2019-03-02,20190302,2617.0,555,0257,5,5,5,0,2,5,7
1,2019-03-02,755,3913,2019-03-02,20190302,2617.0,755,3913,7,5,5,3,9,1,3
0,2019-03-03,471,3111,2019-03-03,20190303,2618.0,471,3111,4,7,1,3,1,1,1
1,2019-03-03,205,9212,2019-03-03,20190303,2618.0,205,9212,2,0,5,9,2,1,2
0,2019-03-04,252,6166,2019-03-04,20190304,2619.0,252,6166,2,5,2,6,1,6,6
1,2019-03-04,980,1673,2019-03-04,20190304,2619.0,980,1673,9,8,0,1,6,7,3
1,2019-03-05,335,8102,2019-03-05,20190305,2620.0,335,8102,3,3,5,8,1,0,2
0,2019-03-05,202,2125,2019-03-05,20190305,2620.0,202,2125,2,0,2,2,1,2,5
0,2019-03-06,289,8137,2019-03-06,20190306,2621.0,289,8137,2,8,9,8,1,3,7
1,2019-03-06,289,2011,2019-03-06,20190306,2621.0,289,2011,2,8,9,2,0,1,1
0,2019-03-07,378,4686,2019-03-07,20190307,2622.0,378,4686,3,7,8,4,6,8,6
1,2019-03-07,221,1368,2019-03-07,20190307,2622.0,221,1368,2,2,1,1,3,6,8
0,2019-03-08,401,1994,2019-03-08,20190308,2623.0,401,1994,4,0,1,1,9,9,4
1,2019-03-08,715,7416,2019-03-08,20190308,2623.0,715,7416,7,1,5,7,4,1,6
0,2019-03-09,989,3772,2019-03-09,20190309,2624.0,989,3772,9,8,9,3,7,7,2
1,2019-03-09,103,4493,2019-03-09,20190309,2624.0,103,4493,1,0,3,4,4,9,3
1,2019-03-10,312,6717,2019-03-10,20190310,2625.0,312,6717,3,1,2,6,7,1,7
0,2019-03-10,193,5711,2019-03-10,20190310,2625.0,193,5711,1,9,3,5,7,1,1
0,2019-03-11,741,6451,2019-03-11,20190311,2626.0,741,6451,7,4,1,6,4,5,1
1,2019-03-11,439,6365,2019-03-11,20190311,2626.0,439,6365,4,3,9,6,3,6,5
0,2019-03-12,112,3861,2019-03-12,20190312,2627.0,112,3861,1,1,2,3,8,6,1
1,2019-03-12,570,987,2019-03-12,20190312,2627.0,570,0987,5,7,0,0,9,8,7
0,2019-03-13,525,6977,2019-03-13,20190313,2628.0,525,6977,5,2,5,6,9,7,7
1,2019-03-13,520,2061,2019-03-13,20190313,2628.0,520,2061,5,2,0,2,0,6,1
0,2019-03-14,119,6626,2019-03-14,20190314,2629.0,119,6626,1,1,9,6,6,2,6
1,2019-03-14,830,153,2019-03-14,20190314,2629.0,830,0153,8,3,0,0,1,5,3
1,2019-03-15,736,9132,2019-03-15,20190315,2630.0,736,9132,7,3,6,9,1,3,2
0,2019-03-15,899,652,2019-03-15,20190315,2630.0,899,0652,8,9,9,0,6,5,2
0,2019-03-16,48,3940,2019-03-16,20190316,2631.0,048,3940,0,4,8,3,9,4,0
1,2019-03-16,276,271,2019-03-16,20190316,2631.0,276,0271,2,7,6,0,2,7,1
0,2019-03-17,225,9454,2019-03-17,20190317,2632.0,225,9454,2,2,5,9,4,5,4
1,2019-03-17,747,2498,2019-03-17,20190317,2632.0,747,2498,7,4,7,2,4,9,8
0,2019-03-18,771,3202,2019-03-18,20190318,2633.0,771,3202,7,7,1,3,2,0,2
1,2019-03-18,866,2070,2019-03-18,20190318,2633.0,866,2070,8,6,6,2,0,7,0
0,2019-03-19,594,6828,2019-03-19,20190319,2634.0,594,6828,5,9,4,6,8,2,8
1,2019-03-19,714,9394,2019-03-19,20190319,2634.0,714,9394,7,1,4,9,3,9,4
0,2019-03-20,347,6353,2019-03-20,20190320,2635.0,347,6353,3,4,7,6,3,5,3
1,2019-03-20,448,8502,2019-03-20,20190320,2635.0,448,8502,4,4,8,8,5,0,2
1,2019-03-21,747,1129,2019-03-21,20190321,2636.0,747,1129,7,4,7,1,1,2,9
0,2019-03-21,205,9661,2019-03-21,20190321,2636.0,205,9661,2,0,5,9,6,6,1
0,2019-03-22,116,3981,2019-03-22,20190322,2637.0,116,3981,1,1,6,3,9,8,1
1,2019-03-22,39,7003,2019-03-22,20190322,2637.0,039,7003,0,3,9,7,0,0,3
0,2019-03-23,366,8054,2019-03-23,20190323,2638.0,366,8054,3,6,6,8,0,5,4
1,2019-03-23,637,2951,2019-03-23,20190323,2638.0,637,2951,6,3,7,2,9,5,1
0,2019-03-24,988,3192,2019-03-24,20190324,2639.0,988,3192,9,8,8,3,1,9,2
1,2019-03-24,748,2743,2019-03-24,20190324,2639.0,748,2743,7,4,8,2,7,4,3
0,2019-03-25,592,4429,2019-03-25,20190325,2640.0,592,4429,5,9,2,4,4,2,9
1,2019-03-25,531,7986,2019-03-25,20190325,2640.0,531,7986,5,3,1,7,9,8,6
1,2019-03-26,81,5101,2019-03-26,20190326,2641.0,081,5101,0,8,1,5,1,0,1
0,2019-03-26,884,5300,2019-03-26,20190326,2641.0,884,5300,8,8,4,5,3,0,0
0,2019-03-27,888,7652,2019-03-27,20190327,2642.0,888,7652,8,8,8,7,6,5,2
1,2019-03-27,57,9524,2019-03-27,20190327,2642.0,057,9524,0,5,7,9,5,2,4
0,2019-03-28,493,8817,2019-03-28,20190328,2643.0,493,8817,4,9,3,8,8,1,7
1,2019-03-28,113,5674,2019-03-28,20190328,2643.0,113,5674,1,1,3,5,6,7,4
0,2019-03-29,809,9561,2019-03-29,20190329,2644.0,809,9561,8,0,9,9,5,6,1
