Day_Draw,Date,Pick3
WED - EVE,2011-05-04,493
THU - MID,2011-05-05,19
THU - EVE,2011-05-05,963
FRI - MID,2011-05-06,273
FRI - EVE,2011-05-06,978
SAT - MID,2011-05-07,537
SAT - EVE,2011-05-07,530
SUN - MID,2011-05-08,736
SUN - EVE,2011-05-08,96
MON - MID,2011-05-09,309
MON - EVE,2011-05-09,431
TUE - MID,2011-05-10,802
TUE - EVE,2011-05-10,488
WED - MID,2011-05-11,631
WED - EVE,2011-05-11,99
THU - MID,2011-05-12,242
THU - EVE,2011-05-12,217
FRI - MID,2011-05-13,689
FRI - EVE,2011-05-13,348
SAT - MID,2011-05-14,275
SAT - EVE,2011-05-14,863
SUN - MID,2011-05-15,58
SUN - EVE,2011-05-15,420
MON - MID,2011-05-16,593
MON - EVE,2011-05-16,828
TUE - MID,2011-05-17,799
TUE - EVE,2011-05-17,653
WED - MID,2011-05-18,950
WED - EVE,2011-05-18,366
THU - MID,2011-05-19,467
THU - EVE,2011-05-19,516
FRI - MID,2011-05-20,291
FRI - EVE,2011-05-20,929
SAT - MID,2011-05-21,748
SAT - EVE,2011-05-21,12
SUN - MID,2011-05-22,612
SUN - EVE,2011-05-22,587
MON - MID,2011-05-23,336
MON - EVE,2011-05-23,933
TUE - MID,2011-05-24,815
TUE - EVE,2011-05-24,440
WED - MID,2011-05-25,312
WED - EVE,2011-05-25,210
THU - MID,2011-05-26,564
THU - EVE,2011-05-26,549
FRI - MID,2011-05-27,233
FRI - EVE,2011-05-27,361
SAT - MID,2011-05-28,370
SAT - EVE,2011-05-28,269
SUN - MID,2011-05-29,586
SUN - EVE,2011-05-29,202
MON - MID,2011-05-30,900
MON - EVE,2011-05-30,416
TUE - MID,2011-05-31,119
TUE - EVE,2011-05-31,60
WED - MID,2011-06-01,308
WED - EVE,2011-06-01,572
THU - MID,2011-06-02,723
THU - EVE,2011-06-02,430
FRI - MID,2011-06-03,657
FRI - EVE,2011-06-03,214
SAT - MID,2011-06-04,735
SAT - EVE,2011-06-04,103
SUN - MID,2011-06-05,41
SUN - EVE,2011-06-05,918
MON - MID,2011-06-06,402
MON - EVE,2011-06-06,630
TUE - MID,2011-06-07,807
TUE - EVE,2011-06-07,24
WED - MID,2011-06-08,608
WED - EVE,2011-06-08,527
THU - MID,2011-06-09,145
THU - EVE,2011-06-09,753
FRI - MID,2011-06-10,987
FRI - EVE,2011-06-10,454
SAT - MID,2011-06-11,162
SAT - EVE,2011-06-11,461
SUN - MID,2011-06-12,581
SUN - EVE,2011-06-12,467
MON - MID,2011-06-13,775
MON - EVE,2011-06-13,894
TUE - MID,2011-06-14,644
TUE - EVE,2011-06-14,718
WED - MID,2011-06-15,651
WED - EVE,2011-06-15,99
THU - MID,2011-06-16,229
THU - EVE,2011-06-16,350
FRI - MID,2011-06-17,962
FRI - EVE,2011-06-17,135
SAT - MID,2011-06-18,80
SAT - EVE,2011-06-18,703
SUN - MID,2011-06-19,340
SUN - EVE,2011-06-19,650
MON - MID,2011-06-20,386
MON - EVE,2011-06-20,161
TUE - MID,2011-06-21,908
TUE - EVE,2011-06-21,20
WED - MID,2011-06-22,998
WED - EVE,2011-06-22,32
THU - MID,2011-06-23,563
THU - EVE,2011-06-23,4
FRI - MID,2011-06-24,359
FRI - EVE,2011-06-24,271
SAT - MID,2011-06-25,673
SAT - EVE,2011-06-25,813
SUN - MID,2011-06-26,373
SUN - EVE,2011-06-26,859
MON - MID,2011-06-27,374
MON - EVE,2011-06-27,473
TUE - MID,2011-06-28,790
TUE - EVE,2011-06-28,659
WED - MID,2011-06-29,398
WED - EVE,2011-06-29,432
THU - MID,2011-06-30,228
THU - EVE,2011-06-30,618
FRI - MID,2011-07-01,361
FRI - EVE,2011-07-01,735
SAT - MID,2011-07-02,679
SAT - EVE,2011-07-02,727
SUN - MID,2011-07-03,314
SUN - EVE,2011-07-03,289
MON - MID,2011-07-04,477
MON - EVE,2011-07-04,381
TUE - MID,2011-07-05,502
TUE - EVE,2011-07-05,204
WED - MID,2011-07-06,676
WED - EVE,2011-07-06,935
THU - MID,2011-07-07,450
THU - EVE,2011-07-07,571
FRI - MID,2011-07-08,501
FRI - EVE,2011-07-08,361
SAT - MID,2011-07-09,75
SAT - EVE,2011-07-09,593
SUN - MID,2011-07-10,761
SUN - EVE,2011-07-10,941
MON - MID,2011-07-11,283
MON - EVE,2011-07-11,386
TUE - MID,2011-07-12,654
TUE - EVE,2011-07-12,739
WED - MID,2011-07-13,501
WED - EVE,2011-07-13,436
THU - MID,2011-07-14,530
THU - EVE,2011-07-14,904
FRI - MID,2011-07-15,445
FRI - EVE,2011-07-15,842
SAT - MID,2011-07-16,989
SAT - EVE,2011-07-16,301
SUN - MID,2011-07-17,396
SUN - EVE,2011-07-17,573
MON - MID,2011-07-18,726
MON - EVE,2011-07-18,116
TUE - MID,2011-07-19,985
TUE - EVE,2011-07-19,806
WED - MID,2011-07-20,494
WED - EVE,2011-07-20,326
THU - MID,2011-07-21,433
THU - EVE,2011-07-21,998
FRI - MID,2011-07-22,372
FRI - EVE,2011-07-22,585
SAT - MID,2011-07-23,260
SAT - EVE,2011-07-23,498
SUN - MID,2011-07-24,892
SUN - EVE,2011-07-24,601
MON - MID,2011-07-25,917
MON - EVE,2011-07-25,131
TUE - MID,2011-07-26,569
TUE - EVE,2011-07-26,108
WED - MID,2011-07-27,237
WED - EVE,2011-07-27,499
THU - MID,2011-07-28,779
THU - EVE,2011-07-28,800
FRI - MID,2011-07-29,735
FRI - EVE,2011-07-29,614
SAT - MID,2011-07-30,350
SAT - EVE,2011-07-30,68
SUN - MID,2011-07-31,7
SUN - EVE,2011-07-31,461
MON - MID,2011-08-01,705
MON - EVE,2011-08-01,618
TUE - MID,2011-08-02,805
TUE - EVE,2011-08-02,615
WED - MID,2011-08-03,297
WED - EVE,2011-08-03,310
THU - MID,2011-08-04,192
THU - EVE,2011-08-04,137
FRI - MID,2011-08-05,260
FRI - EVE,2011-08-05,564
SAT - MID,2011-08-06,958
SAT - EVE,2011-08-06,28
SUN - MID,2011-08-07,230
SUN - EVE,2011-08-07,407
MON - MID,2011-08-08,744
MON - EVE,2011-08-08,224
TUE - MID,2011-08-09,721
TUE - EVE,2011-08-09,735
WED - MID,2011-08-10,255
WED - EVE,2011-08-10,844
THU - MID,2011-08-11,271
THU - EVE,2011-08-11,677
FRI - MID,2011-08-12,643
FRI - EVE,2011-08-12,757
SAT - MID,2011-08-13,937
SAT - EVE,2011-08-13,353
SUN - MID,2011-08-14,649
SUN - EVE,2011-08-14,440
MON - MID,2011-08-15,655
MON - EVE,2011-08-15,784
TUE - MID,2011-08-16,561
TUE - EVE,2011-08-16,264
WED - MID,2011-08-17,958
WED - EVE,2011-08-17,713
THU - MID,2011-08-18,992
THU - EVE,2011-08-18,934
FRI - MID,2011-08-19,438
FRI - EVE,2011-08-19,391
SAT - MID,2011-08-20,483
SAT - EVE,2011-08-20,726
SUN - MID,2011-08-21,828
SUN - EVE,2011-08-21,934
MON - MID,2011-08-22,645
MON - EVE,2011-08-22,396
TUE - MID,2011-08-23,283
TUE - EVE,2011-08-23,132
WED - MID,2011-08-24,304
WED - EVE,2011-08-24,949
THU - MID,2011-08-25,957
THU - EVE,2011-08-25,621
FRI - MID,2011-08-26,261
FRI - EVE,2011-08-26,900
SAT - MID,2011-08-27,854
SAT - EVE,2011-08-27,168
SUN - MID,2011-08-28,415
SUN - EVE,2011-08-28,974
MON - MID,2011-08-29,47
MON - EVE,2011-08-29,948
TUE - MID,2011-08-30,701
TUE - EVE,2011-08-30,202
WED - MID,2011-08-31,223
WED - EVE,2011-08-31,639
THU - MID,2011-09-01,786
THU - EVE,2011-09-01,964
FRI - MID,2011-09-02,246
FRI - EVE,2011-09-02,725
SAT - MID,2011-09-03,71
SAT - EVE,2011-09-03,909
SUN - MID,2011-09-04,438
SUN - EVE,2011-09-04,905
MON - MID,2011-09-05,499
MON - EVE,2011-09-05,98
TUE - MID,2011-09-06,102
TUE - EVE,2011-09-06,607
WED - MID,2011-09-07,119
WED - EVE,2011-09-07,378
THU - MID,2011-09-08,979
THU - EVE,2011-09-08,567
FRI - MID,2011-09-09,552
FRI - EVE,2011-09-09,480
SAT - MID,2011-09-10,885
SAT - EVE,2011-09-10,129
SUN - MID,2011-09-11,65
SUN - EVE,2011-09-11,664
MON - MID,2011-09-12,677
MON - EVE,2011-09-12,689
TUE - MID,2011-09-13,898
TUE - EVE,2011-09-13,706
WED - MID,2011-09-14,717
WED - EVE,2011-09-14,609
THU - MID,2011-09-15,18
THU - EVE,2011-09-15,41
FRI - MID,2011-09-16,544
FRI - EVE,2011-09-16,530
SAT - MID,2011-09-17,915
SAT - EVE,2011-09-17,213
SUN - MID,2011-09-18,328
SUN - EVE,2011-09-18,146
MON - MID,2011-09-19,439
MON - EVE,2011-09-19,240
TUE - MID,2011-09-20,622
TUE - EVE,2011-09-20,202
WED - MID,2011-09-21,441
WED - EVE,2011-09-21,778
THU - MID,2011-09-22,944
THU - EVE,2011-09-22,305
FRI - MID,2011-09-23,740
FRI - EVE,2011-09-23,405
SAT - MID,2011-09-24,925
SAT - EVE,2011-09-24,933
SUN - MID,2011-09-25,830
SUN - EVE,2011-09-25,712
MON - MID,2011-09-26,8
MON - EVE,2011-09-26,334
TUE - MID,2011-09-27,903
TUE - EVE,2011-09-27,369
WED - MID,2011-09-28,892
WED - EVE,2011-09-28,759
THU - MID,2011-09-29,147
THU - EVE,2011-09-29,248
FRI - MID,2011-09-30,135
FRI - EVE,2011-09-30,649
SAT - MID,2011-10-01,353
SAT - EVE,2011-10-01,705
SUN - MID,2011-10-02,649
SUN - EVE,2011-10-02,235
MON - MID,2011-10-03,637
MON - EVE,2011-10-03,646
TUE - MID,2011-10-04,498
TUE - EVE,2011-10-04,505
WED - MID,2011-10-05,892
WED - EVE,2011-10-05,279
THU - MID,2011-10-06,466
THU - EVE,2011-10-06,519
FRI - MID,2011-10-07,999
FRI - EVE,2011-10-07,558
SAT - MID,2011-10-08,32
SAT - EVE,2011-10-08,619
SUN - MID,2011-10-09,491
SUN - EVE,2011-10-09,764
MON - MID,2011-10-10,346
MON - EVE,2011-10-10,275
TUE - MID,2011-10-11,779
TUE - EVE,2011-10-11,445
WED - MID,2011-10-12,145
WED - EVE,2011-10-12,184
THU - MID,2011-10-13,850
THU - EVE,2011-10-13,214
FRI - MID,2011-10-14,105
FRI - EVE,2011-10-14,114
SAT - MID,2011-10-15,907
SAT - EVE,2011-10-15,36
SUN - MID,2011-10-16,836
SUN - EVE,2011-10-16,539
MON - MID,2011-10-17,844
MON - EVE,2011-10-17,103
TUE - MID,2011-10-18,699
TUE - EVE,2011-10-18,85
WED - MID,2011-10-19,299
WED - EVE,2011-10-19,477
THU - MID,2011-10-20,484
THU - EVE,2011-10-20,290
FRI - MID,2011-10-21,5
FRI - EVE,2011-10-21,291
SAT - MID,2011-10-22,123
SAT - EVE,2011-10-22,145
SUN - MID,2011-10-23,355
SUN - EVE,2011-10-23,306
MON - MID,2011-10-24,885
MON - EVE,2011-10-24,649
TUE - MID,2011-10-25,67
TUE - EVE,2011-10-25,151
WED - MID,2011-10-26,885
WED - EVE,2011-10-26,951
THU - MID,2011-10-27,890
THU - EVE,2011-10-27,896
FRI - MID,2011-10-28,380
FRI - EVE,2011-10-28,975
SAT - MID,2011-10-29,729
SAT - EVE,2011-10-29,526
SUN - MID,2011-10-30,344
SUN - EVE,2011-10-30,242
MON - MID,2011-10-31,138
MON - EVE,2011-10-31,760
TUE - MID,2011-11-01,190
TUE - EVE,2011-11-01,561
WED - MID,2011-11-02,6
WED - EVE,2011-11-02,27
THU - MID,2011-11-03,690
THU - EVE,2011-11-03,810
FRI - MID,2011-11-04,841
FRI - EVE,2011-11-04,99
SAT - MID,2011-11-05,675
SAT - EVE,2011-11-05,134
SUN - MID,2011-11-06,876
SUN - EVE,2011-11-06,351
MON - MID,2011-11-07,708
MON - EVE,2011-11-07,887
TUE - MID,2011-11-08,554
TUE - EVE,2011-11-08,426
WED - MID,2011-11-09,66
WED - EVE,2011-11-09,249
THU - MID,2011-11-10,974
THU - EVE,2011-11-10,838
FRI - MID,2011-11-11,990
FRI - EVE,2011-11-11,816
SAT - MID,2011-11-12,445
SAT - EVE,2011-11-12,13
SUN - MID,2011-11-13,702
SUN - EVE,2011-11-13,757
MON - MID,2011-11-14,578
MON - EVE,2011-11-14,923
TUE - MID,2011-11-15,514
TUE - EVE,2011-11-15,343
WED - MID,2011-11-16,444
WED - EVE,2011-11-16,26
THU - MID,2011-11-17,691
THU - EVE,2011-11-17,752
FRI - MID,2011-11-18,59
FRI - EVE,2011-11-18,748
SAT - MID,2011-11-19,44
SAT - EVE,2011-11-19,113
SUN - MID,2011-11-20,284
SUN - EVE,2011-11-20,153
MON - MID,2011-11-21,647
MON - EVE,2011-11-21,388
TUE - MID,2011-11-22,893
TUE - EVE,2011-11-22,928
WED - MID,2011-11-23,465
WED - EVE,2011-11-23,499
THU - MID,2011-11-24,119
THU - EVE,2011-11-24,624
FRI - MID,2011-11-25,780
FRI - EVE,2011-11-25,687
SAT - MID,2011-11-26,826
SAT - EVE,2011-11-26,370
SUN - MID,2011-11-27,919
SUN - EVE,2011-11-27,466
MON - MID,2011-11-28,650
MON - EVE,2011-11-28,833
TUE - MID,2011-11-29,294
TUE - EVE,2011-11-29,315
WED - MID,2011-11-30,289
WED - EVE,2011-11-30,255
THU - MID,2011-12-01,734
THU - EVE,2011-12-01,369
FRI - MID,2011-12-02,602
FRI - EVE,2011-12-02,507
SAT - MID,2011-12-03,832
SAT - EVE,2011-12-03,184
SUN - MID,2011-12-04,195
SUN - EVE,2011-12-04,50
MON - MID,2011-12-05,756
MON - EVE,2011-12-05,595
TUE - MID,2011-12-06,570
TUE - EVE,2011-12-06,924
WED - MID,2011-12-07,259
WED - EVE,2011-12-07,156
THU - MID,2011-12-08,345
THU - EVE,2011-12-08,843
FRI - MID,2011-12-09,477
FRI - EVE,2011-12-09,389
SAT - MID,2011-12-10,178
SAT - EVE,2011-12-10,981
SUN - MID,2011-12-11,278
SUN - EVE,2011-12-11,402
MON - MID,2011-12-12,373
MON - EVE,2011-12-12,234
TUE - MID,2011-12-13,512
TUE - EVE,2011-12-13,446
WED - MID,2011-12-14,2
WED - EVE,2011-12-14,214
THU - MID,2011-12-15,863
THU - EVE,2011-12-15,699
FRI - MID,2011-12-16,901
FRI - EVE,2011-12-16,229
SAT - MID,2011-12-17,684
SAT - EVE,2011-12-17,686
SUN - MID,2011-12-18,934
SUN - EVE,2011-12-18,313
MON - MID,2011-12-19,475
MON - EVE,2011-12-19,281
TUE - MID,2011-12-20,74
TUE - EVE,2011-12-20,601
WED - MID,2011-12-21,758
WED - EVE,2011-12-21,572
THU - MID,2011-12-22,77
THU - EVE,2011-12-22,316
FRI - MID,2011-12-23,869
FRI - EVE,2011-12-23,618
SAT - MID,2011-12-24,455
SAT - EVE,2011-12-24,541
SUN - MID,2011-12-25,938
SUN - EVE,2011-12-25,204
MON - MID,2011-12-26,878
MON - EVE,2011-12-26,457
TUE - MID,2011-12-27,587
TUE - EVE,2011-12-27,990
WED - MID,2011-12-28,285
WED - EVE,2011-12-28,973
THU - MID,2011-12-29,209
THU - EVE,2011-12-29,692
FRI - MID,2011-12-30,858
FRI - EVE,2011-12-30,511
SAT - MID,2011-12-31,719
SAT - EVE,2011-12-31,17
