Draw,Date,Pick3,Pick4,Pick5
1,2012-12-10,550,4147, 56171
0,2012-12-11,22,2945, 08533
1,2012-12-11,169,4266, 10433
0,2012-12-12,679,9777, 82193
1,2012-12-12,257,2166, 69595
0,2012-12-13,753,4864, 20089
1,2012-12-13,825,8486, 00349
0,2012-12-14,806,3132, 08655
1,2012-12-14,89,3942, 87387
0,2012-12-15,304,5897, 44566
1,2012-12-15,685,9262, 13021
0,2012-12-16,340,1649, 90552
1,2012-12-16,887,638, 73079
0,2012-12-17,219,2570, 72826
1,2012-12-17,178,8628, 78491
0,2012-12-18,211,3329, 96522
1,2012-12-18,448,5727, 23880
0,2012-12-19,600,7423, 90533
1,2012-12-19,286,870, 35904
0,2012-12-20,384,5616, 55916
1,2012-12-20,923,8673, 82111
0,2012-12-21,73,9735, 18222
1,2012-12-21,408,2352, 76908
0,2012-12-22,125,6197, 22442
1,2012-12-22,294,6968, 67588
0,2012-12-23,63,8071, 22936
1,2012-12-23,65,545, 19412
0,2012-12-24,301,7704, 33972
1,2012-12-24,821,7075, 80273
0,2012-12-25,384,5535, 74833
1,2012-12-25,59,3101, 66880
0,2012-12-26,936,4873, 07670
1,2012-12-26,112,476, 17641
0,2012-12-27,343,8063, 53289
1,2012-12-27,920,6100, 28563
0,2012-12-28,773,1583, 15999
1,2012-12-28,365,3755, 67659
0,2012-12-29,726,9489, 28590
1,2012-12-29,757,6606, 24069
0,2012-12-30,763,5347, 83571
1,2012-12-30,624,7259, 03356
0,2012-12-31,311,9936, 53796
1,2012-12-31,521,3717, 03069
0,2011-01-01,491, 1356, 
1,2011-01-01,915, 6256, 
0,2011-01-02,20, 3584, 
1,2011-01-02,562, 6649, 
0,2011-01-03,529, 9799, 
1,2011-01-03,588, 3102, 
0,2011-01-04,720, 9455, 
1,2011-01-04,208, 0539, 
0,2011-01-05,78, 6267, 
1,2011-01-05,606, 3768, 
0,2011-01-06,800, 2979, 
1,2011-01-06,206, 0462, 
0,2011-01-07,796, 4872, 
1,2011-01-07,623, 1260, 
0,2011-01-08,188, 5398, 
1,2011-01-08,26, 4053, 
0,2011-01-09,327, 8758, 
1,2011-01-09,715, 7766, 
0,2011-01-10,957, 2796, 
1,2011-01-10,518, 8248, 
0,2011-01-11,592, 2384, 
1,2011-01-11,472, 3117, 
0,2011-01-12,555, 2718, 
1,2011-01-12,144, 8249, 
0,2011-01-13,749, 3232, 
1,2011-01-13,494, 6767, 
0,2011-01-14,650, 1423, 
1,2011-01-14,789, 0535, 
0,2011-01-15,132, 4503, 
1,2011-01-15,197, 2628, 
0,2011-01-16,978, 7173, 
1,2011-01-16,953, 4169, 
0,2011-01-17,490, 9208, 
1,2011-01-17,90, 3338, 
0,2011-01-18,114, 1943, 
1,2011-01-18,149, 0872, 
0,2011-01-19,723, 9451, 
1,2011-01-19,81, 8206, 
0,2011-01-20,165, 1065, 
1,2011-01-20,975, 0584, 
0,2011-01-21,894, 0072, 
1,2011-01-21,560, 0260, 
0,2011-01-22,1, 8323, 
1,2011-01-22,11, 7980, 
0,2011-01-23,247, 2392, 
1,2011-01-23,658, 6495, 
0,2011-01-24,779, 1513, 
1,2011-01-24,697, 4906, 
0,2011-01-25,295, 6982, 
1,2011-01-25,460, 3364, 
0,2011-01-26,66, 6205, 
1,2011-01-26,298, 0106, 
0,2011-01-27,710, 9745, 
1,2011-01-27,936, 6657, 
0,2011-01-28,790, 2650, 
1,2011-01-28,460, 8165, 
0,2011-01-29,293, 1032, 
1,2011-01-29,539, 2230, 
0,2011-01-30,573, 6876, 
1,2011-01-30,689, 7373, 
0,2011-01-31,547, 6226, 
1,2011-01-31,939, 4442, 
0,2011-02-01,158, 8401, 
1,2011-02-01,945, 0418, 
0,2011-02-02,642, 9689, 
1,2011-02-02,797, 1893, 
0,2011-02-03,467, 6208, 
1,2011-02-03,319, 9646, 
1,2011-02-04,27, 1719, 
0,2011-02-04,915, 4749, 
0,2011-02-05,239, 5909, 
1,2011-02-05,973, 3199, 
0,2011-02-06,954, 5000, 
1,2011-02-06,939, 0360, 
0,2011-02-07,66, 3762, 
1,2011-02-07,79, 6707, 
0,2011-02-08,599, 8381, 
1,2011-02-08,562, 6385, 
1,2011-02-09,989, 8115, 
0,2011-02-09,498, 7563, 
0,2011-02-10,81, 2460, 
1,2011-02-10,631, 3560, 
0,2011-02-11,80, 9297, 
1,2011-02-11,987, 9565, 
0,2011-02-12,932, 1308, 
1,2011-02-12,461, 1103, 
0,2011-02-13,11, 6387, 
1,2011-02-13,599, 9248, 
0,2011-02-14,723, 7333, 
1,2011-02-14,821, 4969, 
0,2011-02-15,356, 1985, 
1,2011-02-15,868, 6055, 
0,2011-02-16,202, 8846, 
1,2011-02-16,806, , 
0,2011-02-17,578, 7246, 
1,2011-02-17,123, 8110, 
0,2011-02-18,876, 5665, 
1,2011-02-18,366, 5252, 
0,2011-02-19,158, 6097, 
1,2011-02-19,988, 8948, 
0,2011-02-20,802, 2118, 
1,2011-02-20,885, 2837, 
0,2011-02-21,386, 6201, 
1,2011-02-21,421, 6331, 
0,2011-02-22,654, 1044, 
1,2011-02-22,371, 2847, 
0,2011-02-23,215, 1820, 
1,2011-02-23,538, 6235, 
0,2011-02-24,761, 4405, 
1,2011-02-24,318, 2813, 
0,2011-02-25,712, 6536, 
1,2011-02-25,710, 1693, 
0,2011-02-26,858, 6883, 
1,2011-02-26,317, 4944, 
0,2011-02-27,340, 6617, 
1,2011-02-27,132, 2546, 
0,2011-02-28,14, 4228, 
1,2011-02-28,191, 6032, 
0,2011-03-01,615, 9276, 
1,2011-03-01,993, 0448, 
0,2011-03-02,271, 1688, 
1,2011-03-02,60, 9920, 
0,2011-03-03,883, 9316, 
1,2011-03-03,626, 1843, 
0,2011-03-04,301, 8700, 
1,2011-03-04,720, 8092, 
0,2011-03-05,115, 2399, 
1,2011-03-05,980, 9704, 
0,2011-03-06,708, 5711, 
1,2011-03-06,998, 5366, 
0,2011-03-07,942, 8501, 
1,2011-03-07,804, 7230, 
0,2011-03-08,819, 4460, 
1,2011-03-08,52, 0535, 
0,2011-03-09,288, 6589, 
1,2011-03-09,474, 5378, 
0,2011-03-10,71, 7119, 
1,2011-03-10,710, 8671, 
0,2011-03-11,350, 5639, 
1,2011-03-11,558, 9228, 
0,2011-03-12,343, 5024, 
1,2011-03-12,658, 7960, 
0,2011-03-13,220, 2678, 
1,2011-03-13,7, 0344, 
0,2011-03-14,454, 0809, 
1,2011-03-14,345, 3799, 
0,2011-03-15,168, 9862, 
1,2011-03-15,880, 1270, 
0,2011-03-16,692, 1619, 
1,2011-03-16,571, 1058, 
0,2011-03-17,706, 2173, 
1,2011-03-17,808, 8532, 
0,2011-03-18,338, 0017, 
1,2011-03-18,547, 5284, 
0,2011-03-19,274, 8618, 
1,2011-03-19,376, 9511, 
0,2011-03-20,455, 7904, 
1,2011-03-20,17, 6930, 
0,2011-03-21,620, 3233, 
1,2011-03-21,435, 5954, 
0,2011-03-22,476, 8495, 
1,2011-03-22,799, 5049, 
0,2011-03-23,802, 9702, 
1,2011-03-23,718, 0068, 
0,2011-03-24,725, 0652, 
1,2011-03-24,727, 1528, 
0,2011-03-25,478, 0657, 
1,2011-03-25,238, 2646, 
0,2011-03-26,72, 7330, 
1,2011-03-26,243, 5404, 
0,2011-03-27,30, 1210, 
1,2011-03-27,234, 4966, 
0,2011-03-28,991, 2005, 
1,2011-03-28,62, 6166, 
0,2011-03-29,373, 4478, 
1,2011-03-29,939, 8939, 
0,2011-03-30,733, 2668, 
1,2011-03-30,781, 5527, 
0,2011-03-31,932, 1314, 
1,2011-03-31,300, 1497, 
0,2011-04-01,723, 4561, 
1,2011-04-01,553, 6122, 
0,2011-04-02,987, 9262, 
1,2011-04-02,601, 4471, 
0,2011-04-03,370, 0757, 
1,2011-04-03,706, 5496, 
0,2011-04-04,920, 6537, 
1,2011-04-04,926, 5379, 
0,2011-04-05,506, 5879, 
1,2011-04-05,416, 0930, 
0,2011-04-06,774, 8277, 
1,2011-04-06,755, 2087, 
0,2011-04-07,995, 8171, 
1,2011-04-07,400, 3040, 
0,2011-04-08,574, 0889, 
1,2011-04-08,237, 2919, 
0,2011-04-09,661, 1182, 
1,2011-04-09,379, 1216, 
0,2011-04-10,111, 5236, 
1,2011-04-10,594, 6279, 
0,2011-04-11,345, 9662, 
1,2011-04-11,520, 1763, 
0,2011-04-12,534, 3602, 
1,2011-04-12,113, 8306, 
0,2011-04-13,314, 6161, 
1,2011-04-13,533, 2349, 
0,2011-04-14,905, 4674, 
1,2011-04-14,913, 9282, 
0,2011-04-15,91, 2174, 
1,2011-04-15,319, 8475, 
0,2011-04-16,675, 0192, 
1,2011-04-16,445, 5137, 
0,2011-04-17,597, 4831, 
1,2011-04-17,814, 7487, 
0,2011-04-18,260, 1645, 
1,2011-04-18,418, 2560, 
0,2011-04-19,459, 2756, 
1,2011-04-19,370, 7349, 
0,2011-04-20,356, 9046, 
1,2011-04-20,714, 3491, 
0,2011-04-21,276, 7924, 
1,2011-04-21,848, 6468, 
0,2011-04-22,893, 9481, 
1,2011-04-22,845, 4046, 
0,2011-04-23,152, 5733, 
1,2011-04-23,803, 1739, 
0,2011-04-24,535, 0422, 
1,2011-04-24,808, 4443, 
0,2011-04-25,758, 7449, 
1,2011-04-25,137, 8602, 
0,2011-04-26,388, 2045, 
1,2011-04-26,951, 5988, 
0,2011-04-27,569, 4878, 
1,2011-04-27,334, 4081, 
0,2011-04-28,84, 6678, 
1,2011-04-28,172, 8497, 
0,2011-04-29,586, 9833, 
1,2011-04-29,730, 9317, 
0,2011-04-30,673, 2771, 
1,2011-04-30,164, 4505, 
0,2011-05-01,687, 0050, 
1,2011-05-01,254, 9713, 
0,2011-05-02,123, 9619, 
1,2011-05-02,516, 5866, 
0,2011-05-03,168, 6174, 
1,2011-05-03,144, 5191, 
0,2011-05-04,435, 7514, 
1,2011-05-04,493, 8290, 
0,2011-05-05,19, 9534, 
1,2011-05-05,963, 7777, 
0,2011-05-06,273, 8596, 
1,2011-05-06,978, 1592, 
0,2011-05-07,537, 0787, 
1,2011-05-07,530, 9850, 
0,2011-05-08,736, 6566, 
1,2011-05-08,96, 2499, 
0,2011-05-09,309, 1741, 
1,2011-05-09,431, 0325, 
0,2011-05-10,802, 6205, 
1,2011-05-10,488, 1050, 
0,2011-05-11,631, 5104, 
1,2011-05-11,99, 0434, 
0,2011-05-12,242, 8963, 
1,2011-05-12,217, 3407, 
0,2011-05-13,689, 5217, 
1,2011-05-13,348, 4157, 
0,2011-05-14,275, 4920, 
1,2011-05-14,863, 2200, 
0,2011-05-15,58, 2766, 
1,2011-05-15,420, 4591, 
0,2011-05-16,593, 6065, 
1,2011-05-16,828, 7350, 
0,2011-05-17,799, 8695, 
1,2011-05-17,653, 4515, 
0,2011-05-18,950, 8483, 
1,2011-05-18,366, 3511, 
0,2011-05-19,467, 5437, 
1,2011-05-19,516, 7392, 
0,2011-05-20,291, 8219, 
1,2011-05-20,929, 7569, 
0,2011-05-21,748, 9672, 
1,2011-05-21,12, 7948, 
0,2011-05-22,612, 6106, 
1,2011-05-22,587, 0746, 
0,2011-05-23,336, 8923, 
1,2011-05-23,933, 9125, 
0,2011-05-24,815, 9043, 
1,2011-05-24,440, 5788, 
0,2011-05-25,312, 8292, 
1,2011-05-25,210, 2384, 
0,2011-05-26,564, 1676, 
1,2011-05-26,549, 1472, 
0,2011-05-27,233, 6336, 
1,2011-05-27,361, 6764, 
0,2011-05-28,370, 0506, 
1,2011-05-28,269, 1338, 
0,2011-05-29,586, 8430, 
1,2011-05-29,202, 7207, 
0,2011-05-30,900, 6431, 
1,2011-05-30,416, 2090, 
0,2011-05-31,119, 4518, 
1,2011-05-31,60, 0152, 
0,2011-06-01,308, 3189, 
1,2011-06-01,572, 9325, 
0,2011-06-02,723, 4738, 
1,2011-06-02,430, 1973, 
0,2011-06-03,657, 2755, 
1,2011-06-03,214, 3978, 
0,2011-06-04,735, 6613, 
1,2011-06-04,103, 1843, 
0,2011-06-05,41, 1267, 
1,2011-06-05,918, 0648, 
0,2011-06-06,402, 4367, 
1,2011-06-06,630, 6201, 
0,2011-06-07,807, 1157, 
1,2011-06-07,24, 8604, 
0,2011-06-08,608, 9874, 
1,2011-06-08,527, 9459, 
0,2011-06-09,145, 5684, 
1,2011-06-09,753, 7918, 
0,2011-06-10,987, 3687, 
1,2011-06-10,454, 3937, 
0,2011-06-11,162, 1553, 
1,2011-06-11,461, 6883, 
0,2011-06-12,581, 6296, 
1,2011-06-12,467, 4651, 
0,2011-06-13,775, 2491, 
1,2011-06-13,894, 3507, 
0,2011-06-14,644, 4816, 
1,2011-06-14,718, 2364, 
0,2011-06-15,651, 6208, 
1,2011-06-15,99, 8457, 
0,2011-06-16,229, 3105, 
1,2011-06-16,350, 2020, 
0,2011-06-17,962, 2040, 
1,2011-06-17,135, 2545, 
0,2011-06-18,80, 6082, 
1,2011-06-18,703, 9995, 
0,2011-06-19,340, 6035, 
1,2011-06-19,650, 6128, 
0,2011-06-20,386, 6278, 
1,2011-06-20,161, 5504, 
0,2011-06-21,908, 5980, 
1,2011-06-21,20, 8447, 
0,2011-06-22,998, 3569, 
1,2011-06-22,32, 3578, 
0,2011-06-23,563, 0461, 
1,2011-06-23,4, 4562, 
0,2011-06-24,359, 7478, 
1,2011-06-24,271, 8667, 
0,2011-06-25,673, 0277, 
1,2011-06-25,813, 8168, 
0,2011-06-26,373, 1726, 
1,2011-06-26,859, 4467, 
0,2011-06-27,374, 9285, 
1,2011-06-27,473, 4951, 
0,2011-06-28,790, 6671, 
1,2011-06-28,659, 5458, 
0,2011-06-29,398, 4324, 
1,2011-06-29,432, 9582, 
0,2011-06-30,228, 9021, 
1,2011-06-30,618, 1083, 
0,2011-07-01,361, 6728, 
1,2011-07-01,735, 7325, 
0,2011-07-02,679, 4406, 
1,2011-07-02,727, 7776, 
0,2011-07-03,314, 0406, 
1,2011-07-03,289, 7697, 
0,2011-07-04,477, 3893, 
1,2011-07-04,381, 4992, 
0,2011-07-05,502, 4051, 
1,2011-07-05,204, 7447, 
0,2011-07-06,676, 6440, 
1,2011-07-06,935, 8164, 
0,2011-07-07,450, 3979, 
1,2011-07-07,571, 9469, 
0,2011-07-08,501, 1723, 
1,2011-07-08,361, 4669, 
0,2011-07-09,75, 3371, 
1,2011-07-09,593, 9825, 
0,2011-07-10,761, 4870, 
1,2011-07-10,941, 0959, 
0,2011-07-11,283, 8008, 
1,2011-07-11,386, 6437, 
0,2011-07-12,654, 6313, 
1,2011-07-12,739, 3435, 
0,2011-07-13,501, 5113, 
1,2011-07-13,436, 1444, 
0,2011-07-14,530, 3052, 
1,2011-07-14,904, 6219, 
0,2011-07-15,445, 5084, 
1,2011-07-15,842, 7428, 
0,2011-07-16,989, 4329, 
1,2011-07-16,301, 2762, 
0,2011-07-17,396, 9538, 
1,2011-07-17,573, 4401, 
0,2011-07-18,726, 1223, 
1,2011-07-18,116, 7566, 
0,2011-07-19,985, 4257, 
1,2011-07-19,806, 8384, 
0,2011-07-20,494, 4266, 
1,2011-07-20,326, 0616, 
0,2011-07-21,433, 0662, 
1,2011-07-21,998, 4917, 
0,2011-07-22,372, 0079, 
1,2011-07-22,585, 0086, 
0,2011-07-23,260, 5315, 
1,2011-07-23,498, 0413, 
0,2011-07-24,892, 1866, 
1,2011-07-24,601, 1058, 
0,2011-07-25,917, 0229, 
1,2011-07-25,131, 6072, 
0,2011-07-26,569, 4510, 
1,2011-07-26,108, 7533, 
0,2011-07-27,237, 8202, 
1,2011-07-27,499, 8919, 
0,2011-07-28,779, 1779, 
1,2011-07-28,800, 5721, 
0,2011-07-29,735, 2108, 
1,2011-07-29,614, 2881, 
0,2011-07-30,350, 1518, 
1,2011-07-30,68, 1993, 
0,2011-07-31,7, 6942, 
1,2011-07-31,461, 4522, 
0,2011-08-01,705, 7302, 
1,2011-08-01,618, 3416, 
0,2011-08-02,805, 8280, 
1,2011-08-02,615, 6745, 
0,2011-08-03,297, 8748, 
1,2011-08-03,310, 8460, 
0,2011-08-04,192, 3420, 
1,2011-08-04,137, 2544, 
0,2011-08-05,260, 8235, 
1,2011-08-05,564, 5394, 
0,2011-08-06,958, 3824, 
1,2011-08-06,28, 2802, 
0,2011-08-07,230, 1006, 
1,2011-08-07,407, 1741, 
0,2011-08-08,744, 8522, 
1,2011-08-08,224, 3749, 
0,2011-08-09,721, 7380, 
1,2011-08-09,735, 2792, 
0,2011-08-10,255, 5096, 
1,2011-08-10,844, 2726, 
0,2011-08-11,271, 2498, 
1,2011-08-11,677, 6763, 
0,2011-08-12,643, 9263, 
1,2011-08-12,757, 9411, 
0,2011-08-13,937, 0844, 
1,2011-08-13,353, 2495, 
0,2011-08-14,649, 0309, 
1,2011-08-14,440, 2223, 
0,2011-08-15,655, 0089, 
1,2011-08-15,784, 5033, 
0,2011-08-16,561, 0728, 
1,2011-08-16,264, 9550, 
0,2011-08-17,958, 1045, 
1,2011-08-17,713, 7860, 
0,2011-08-18,992, 6220, 
1,2011-08-18,934, 3700, 
0,2011-08-19,438, 4267, 
1,2011-08-19,391, 7478, 
0,2011-08-20,483, 9303, 
1,2011-08-20,726, 0956, 
0,2011-08-21,828, 7844, 
1,2011-08-21,934, 7434, 
0,2011-08-22,645, 8838, 
1,2011-08-22,396, 0780, 
0,2011-08-23,283, 2133, 
1,2011-08-23,132, 2242, 
0,2011-08-24,304, 5563, 
1,2011-08-24,949, 1733, 
0,2011-08-25,957, 2866, 
1,2011-08-25,621, 1246, 
0,2011-08-26,261, 7220, 
1,2011-08-26,900, 1470, 
0,2011-08-27,854, 0741, 
1,2011-08-27,168, 6852, 
0,2011-08-28,415, 4705, 
1,2011-08-28,974, 6262, 
0,2011-08-29,47, 1270, 
1,2011-08-29,948, 6632, 
0,2011-08-30,701, 9857, 
1,2011-08-30,202, 3833, 
0,2011-08-31,223, 9109, 
1,2011-08-31,639, 5459, 
0,2011-09-01,786, 5827, 
1,2011-09-01,964, 2700, 
0,2011-09-02,246, 4837, 
1,2011-09-02,725, 0194, 
0,2011-09-03,71, 0017, 
1,2011-09-03,909, 6687, 
0,2011-09-04,438, 8993, 
1,2011-09-04,905, 2640, 
0,2011-09-05,499, 7024, 
1,2011-09-05,98, 9090, 
0,2011-09-06,102, 6946, 
1,2011-09-06,607, 8187, 
0,2011-09-07,119, 2233, 
1,2011-09-07,378, 3181, 
0,2011-09-08,979, 5904, 
1,2011-09-08,567, 5339, 
0,2011-09-09,552, 9467, 
1,2011-09-09,480, 4536, 
0,2011-09-10,885, 4917, 
1,2011-09-10,129, 5878, 
0,2011-09-11,65, 0576, 
1,2011-09-11,664, 0193, 
0,2011-09-12,677, 3779, 
1,2011-09-12,689, 2756, 
0,2011-09-13,898, 5691, 
1,2011-09-13,706, 0291, 
0,2011-09-14,717, 2080, 
1,2011-09-14,609, 6314, 
0,2011-09-15,18, 2656, 
1,2011-09-15,41, 0399, 
0,2011-09-16,544, 8527, 
1,2011-09-16,530, 4594, 
0,2011-09-17,915, 0133, 
1,2011-09-17,213, 4819, 
0,2011-09-18,328, 4108, 
1,2011-09-18,146, 4582, 
0,2011-09-19,439, 8892, 
1,2011-09-19,240, 5587, 
0,2011-09-20,622, 3053, 
1,2011-09-20,202, 2434, 
0,2011-09-21,441, 5247, 
1,2011-09-21,778, 0501, 
0,2011-09-22,944, 7529, 
1,2011-09-22,305, 3858, 
0,2011-09-23,740, 8410, 
1,2011-09-23,405, 9058, 
0,2011-09-24,925, 0365, 
1,2011-09-24,933, 5285, 
0,2011-09-25,830, 1394, 
1,2011-09-25,712, 4303, 
0,2011-09-26,8, 2384, 
1,2011-09-26,334, 1998, 
0,2011-09-27,903, 8891, 
1,2011-09-27,369, 7515, 
0,2011-09-28,892, 4967, 
1,2011-09-28,759, 6552, 
0,2011-09-29,147, 7522, 
1,2011-09-29,248, 5379, 
0,2011-09-30,135, 1348, 
1,2011-09-30,649, 1259, 
0,2011-10-01,353, 3196, 
1,2011-10-01,705, 3307, 
0,2011-10-02,649, 6058, 
1,2011-10-02,235, 2980, 
0,2011-10-03,637, 9711, 
1,2011-10-03,646, 0962, 
0,2011-10-04,498, 2507, 
1,2011-10-04,505, 2967, 
0,2011-10-05,892, 8430, 
1,2011-10-05,279, 7735, 
0,2011-10-06,466, 8981, 
1,2011-10-06,519, 2760, 
0,2011-10-07,999, 1238, 
1,2011-10-07,558, 7501, 
0,2011-10-08,32, 8862, 
1,2011-10-08,619, 4336, 
0,2011-10-09,491, 4389, 
1,2011-10-09,764, 7871, 
0,2011-10-10,346, 6149, 
1,2011-10-10,275, 7522, 
0,2011-10-11,779, 2800, 
1,2011-10-11,445, 8636, 
0,2011-10-12,145, 3244, 
1,2011-10-12,184, 0764, 
0,2011-10-13,850, 9651, 
1,2011-10-13,214, 7666, 
0,2011-10-14,105, 8929, 
1,2011-10-14,114, 8970, 
0,2011-10-15,907, 7525, 
1,2011-10-15,36, 1711, 
0,2011-10-16,836, 3361, 
1,2011-10-16,539, 8773, 
0,2011-10-17,844, 3544, 
1,2011-10-17,103, 6980, 
0,2011-10-18,699, 1850, 
1,2011-10-18,85, 0603, 
0,2011-10-19,299, 1093, 
1,2011-10-19,477, 2700, 
0,2011-10-20,484, 9439, 
1,2011-10-20,290, 7199, 
0,2011-10-21,5, 9235, 
1,2011-10-21,291, 3379, 
0,2011-10-22,123, 3603, 
1,2011-10-22,145, 3749, 
0,2011-10-23,355, 5006, 
1,2011-10-23,306, 8812, 
0,2011-10-24,885, 6806, 
1,2011-10-24,649, 6182, 
0,2011-10-25,67, 9668, 
1,2011-10-25,151, 3708, 
0,2011-10-26,885, 4974, 
1,2011-10-26,951, 0403, 
0,2011-10-27,890, 3622, 
1,2011-10-27,896, 3252, 
0,2011-10-28,380, 9133, 
1,2011-10-28,975, 3607, 
0,2011-10-29,729, 3619, 
1,2011-10-29,526, 6295, 
0,2011-10-30,344, 8651, 
1,2011-10-30,242, 7060, 
0,2011-10-31,138, 4293, 
1,2011-10-31,760, 8408, 
0,2011-11-01,190, 3010, 
1,2011-11-01,561, 7571, 
0,2011-11-02,6, 1328, 
1,2011-11-02,27, 5856, 
0,2011-11-03,690, 6756, 
1,2011-11-03,810, 1408, 
0,2011-11-04,841, 2552, 
1,2011-11-04,99, 5869, 
0,2011-11-05,675, 5244, 
1,2011-11-05,134, 6726, 
0,2011-11-06,876, 1547, 
1,2011-11-06,351, 3976, 
0,2011-11-07,708, 4699, 
1,2011-11-07,887, 4137, 
0,2011-11-08,554, 6759, 
1,2011-11-08,426, 4483, 
0,2011-11-09,66, 8785, 
1,2011-11-09,249, 1308, 
0,2011-11-10,974, 9600, 
1,2011-11-10,838, 6731, 
0,2011-11-11,990, 3570, 
1,2011-11-11,816, 0954, 
0,2011-11-12,445, 1025, 
1,2011-11-12,13, 0621, 
0,2011-11-13,702, 2094, 
1,2011-11-13,757, 7178, 
0,2011-11-14,578, 2413, 
1,2011-11-14,923, 0318, 
0,2011-11-15,514, 6330, 
1,2011-11-15,343, 9047, 
0,2011-11-16,444, 8634, 
1,2011-11-16,26, 5089, 
0,2011-11-17,691, 4648, 
1,2011-11-17,752, 8277, 
0,2011-11-18,59, 3212, 
1,2011-11-18,748, 5278, 
0,2011-11-19,44, 2363, 
1,2011-11-19,113, 2091, 
0,2011-11-20,284, 7808, 
1,2011-11-20,153, 3907, 
0,2011-11-21,647, 9325, 
1,2011-11-21,388, 2617, 
0,2011-11-22,893, 6610, 
1,2011-11-22,928, 7834, 
0,2011-11-23,465, 4718, 
1,2011-11-23,499, 2434, 
0,2011-11-24,119, 3228, 
1,2011-11-24,624, 4791, 
0,2011-11-25,780, 4437, 
1,2011-11-25,687, 3866, 
0,2011-11-26,826, 0470, 
1,2011-11-26,370, 6108, 
0,2011-11-27,919, 4809, 
1,2011-11-27,466, 3426, 
0,2011-11-28,650, 2844, 
1,2011-11-28,833, 5616, 
0,2011-11-29,294, 4686, 
1,2011-11-29,315, 9369, 
0,2011-11-30,289, 5131, 
1,2011-11-30,255, 1576, 
0,2011-12-01,734, 4008, 
1,2011-12-01,369, 6280, 
0,2011-12-02,602, 5250, 
1,2011-12-02,507, 8915, 
0,2011-12-03,832, 6562, 
1,2011-12-03,184, 1241, 
0,2011-12-04,195, 0043, 
1,2011-12-04,50, 6074, 
0,2011-12-05,756, 3138, 
1,2011-12-05,595, 5235, 
0,2011-12-06,570, 0445, 
1,2011-12-06,924, 0298, 
0,2011-12-07,259, 1498, 
1,2011-12-07,156, 7995, 
0,2011-12-08,345, 6358, 
1,2011-12-08,843, 1427, 
0,2011-12-09,477, 5726, 
1,2011-12-09,389, 8070, 
0,2011-12-10,178, 2617, 
1,2011-12-10,981, 9032, 
0,2011-12-11,278, 8138, 
1,2011-12-11,402, 4195, 
0,2011-12-12,373, 7363, 
1,2011-12-12,234, 8129, 
0,2011-12-13,512, 5188, 
1,2011-12-13,446, 8961, 
0,2011-12-14,2, 7644, 
1,2011-12-14,214, 7004, 
0,2011-12-15,863, 9698, 
1,2011-12-15,699, 2401, 
0,2011-12-16,901, 4372, 
1,2011-12-16,229, 2636, 
0,2011-12-17,684, 5389, 
1,2011-12-17,686, 5126, 
0,2011-12-18,934, 4851, 
1,2011-12-18,313, 2872, 
0,2011-12-19,475, 2535, 
1,2011-12-19,281, 9407, 
0,2011-12-20,74, 2263, 
1,2011-12-20,601, 8637, 
0,2011-12-21,758, 4597, 
1,2011-12-21,572, 0831, 
0,2011-12-22,77, 4356, 
1,2011-12-22,316, 3863, 
0,2011-12-23,869, 5465, 
1,2011-12-23,618, 1430, 
0,2011-12-24,455, 5270, 
1,2011-12-24,541, 6158, 
0,2011-12-25,938, 4226, 
1,2011-12-25,204, 7689, 
0,2011-12-26,878, 4266, 
1,2011-12-26,457, 5107, 
0,2011-12-27,587, 8832, 
1,2011-12-27,990, 5155, 
0,2011-12-28,285, 6603, 
1,2011-12-28,973, 3595, 
0,2011-12-29,209, 5012, 
1,2011-12-29,692, 6435, 
0,2011-12-30,858, 5091, 
1,2011-12-30,511, 7388, 
0,2011-12-31,719, 9428, 
1,2011-12-31,17, 0612, 
