Draw,Date,Pick3,Date_Delta
0,2011-07-06,676,186.0
1,2011-07-06,935,186.0
0,2011-07-07,450,187.0
1,2011-07-07,571,187.0
0,2011-07-08,501,188.0
1,2011-07-08,361,188.0
0,2011-07-09,75,189.0
1,2011-07-09,593,189.0
0,2011-07-10,761,190.0
1,2011-07-10,941,190.0
0,2011-07-11,283,191.0
1,2011-07-11,386,191.0
0,2011-07-12,654,192.0
1,2011-07-12,739,192.0
0,2011-07-13,501,193.0
1,2011-07-13,436,193.0
0,2011-07-14,530,194.0
1,2011-07-14,904,194.0
0,2011-07-15,445,195.0
1,2011-07-15,842,195.0
0,2011-07-16,989,196.0
1,2011-07-16,301,196.0
0,2011-07-17,396,197.0
1,2011-07-17,573,197.0
0,2011-07-18,726,198.0
1,2011-07-18,116,198.0
0,2011-07-19,985,199.0
1,2011-07-19,806,199.0
0,2011-07-20,494,200.0
1,2011-07-20,326,200.0
0,2011-07-21,433,201.0
1,2011-07-21,998,201.0
0,2011-07-22,372,202.0
1,2011-07-22,585,202.0
0,2011-07-23,260,203.0
1,2011-07-23,498,203.0
0,2011-07-24,892,204.0
1,2011-07-24,601,204.0
0,2011-07-25,917,205.0
1,2011-07-25,131,205.0
0,2011-07-26,569,206.0
1,2011-07-26,108,206.0
0,2011-07-27,237,207.0
1,2011-07-27,499,207.0
0,2011-07-28,779,208.0
1,2011-07-28,800,208.0
0,2011-07-29,735,209.0
1,2011-07-29,614,209.0
0,2011-07-30,350,210.0
1,2011-07-30,68,210.0
0,2011-07-31,7,211.0
1,2011-07-31,461,211.0
0,2011-08-01,705,212.0
1,2011-08-01,618,212.0
0,2011-08-02,805,213.0
1,2011-08-02,615,213.0
0,2011-08-03,297,214.0
1,2011-08-03,310,214.0
0,2011-08-04,192,215.0
1,2011-08-04,137,215.0
0,2011-08-05,260,216.0
1,2011-08-05,564,216.0
0,2011-08-06,958,217.0
1,2011-08-06,28,217.0
0,2011-08-07,230,218.0
1,2011-08-07,407,218.0
0,2011-08-08,744,219.0
1,2011-08-08,224,219.0
0,2011-08-09,721,220.0
1,2011-08-09,735,220.0
0,2011-08-10,255,221.0
1,2011-08-10,844,221.0
0,2011-08-11,271,222.0
1,2011-08-11,677,222.0
0,2011-08-12,643,223.0
1,2011-08-12,757,223.0
0,2011-08-13,937,224.0
1,2011-08-13,353,224.0
0,2011-08-14,649,225.0
1,2011-08-14,440,225.0
0,2011-08-15,655,226.0
1,2011-08-15,784,226.0
0,2011-08-16,561,227.0
1,2011-08-16,264,227.0
0,2011-08-17,958,228.0
1,2011-08-17,713,228.0
0,2011-08-18,992,229.0
1,2011-08-18,934,229.0
0,2011-08-19,438,230.0
1,2011-08-19,391,230.0
0,2011-08-20,483,231.0
1,2011-08-20,726,231.0
0,2011-08-21,828,232.0
1,2011-08-21,934,232.0
0,2011-08-22,645,233.0
1,2011-08-22,396,233.0
0,2011-08-23,283,234.0
1,2011-08-23,132,234.0
0,2011-08-24,304,235.0
1,2011-08-24,949,235.0
0,2011-08-25,957,236.0
1,2011-08-25,621,236.0
0,2011-08-26,261,237.0
1,2011-08-26,900,237.0
0,2011-08-27,854,238.0
1,2011-08-27,168,238.0
0,2011-08-28,415,239.0
1,2011-08-28,974,239.0
0,2011-08-29,47,240.0
1,2011-08-29,948,240.0
0,2011-08-30,701,241.0
1,2011-08-30,202,241.0
0,2011-08-31,223,242.0
1,2011-08-31,639,242.0
0,2011-09-01,786,243.0
1,2011-09-01,964,243.0
0,2011-09-02,246,244.0
1,2011-09-02,725,244.0
0,2011-09-03,71,245.0
1,2011-09-03,909,245.0
0,2011-09-04,438,246.0
1,2011-09-04,905,246.0
0,2011-09-05,499,247.0
1,2011-09-05,98,247.0
0,2011-09-06,102,248.0
1,2011-09-06,607,248.0
0,2011-09-07,119,249.0
1,2011-09-07,378,249.0
0,2011-09-08,979,250.0
1,2011-09-08,567,250.0
0,2011-09-09,552,251.0
1,2011-09-09,480,251.0
0,2011-09-10,885,252.0
1,2011-09-10,129,252.0
0,2011-09-11,65,253.0
1,2011-09-11,664,253.0
0,2011-09-12,677,254.0
1,2011-09-12,689,254.0
0,2011-09-13,898,255.0
1,2011-09-13,706,255.0
0,2011-09-14,717,256.0
1,2011-09-14,609,256.0
0,2011-09-15,18,257.0
1,2011-09-15,41,257.0
0,2011-09-16,544,258.0
1,2011-09-16,530,258.0
0,2011-09-17,915,259.0
1,2011-09-17,213,259.0
0,2011-09-18,328,260.0
1,2011-09-18,146,260.0
0,2011-09-19,439,261.0
1,2011-09-19,240,261.0
0,2011-09-20,622,262.0
1,2011-09-20,202,262.0
0,2011-09-21,441,263.0
1,2011-09-21,778,263.0
0,2011-09-22,944,264.0
1,2011-09-22,305,264.0
0,2011-09-23,740,265.0
1,2011-09-23,405,265.0
0,2011-09-24,925,266.0
1,2011-09-24,933,266.0
0,2011-09-25,830,267.0
1,2011-09-25,712,267.0
0,2011-09-26,8,268.0
1,2011-09-26,334,268.0
0,2011-09-27,903,269.0
1,2011-09-27,369,269.0
0,2011-09-28,892,270.0
1,2011-09-28,759,270.0
0,2011-09-29,147,271.0
1,2011-09-29,248,271.0
0,2011-09-30,135,272.0
1,2011-09-30,649,272.0
0,2011-10-01,353,273.0
1,2011-10-01,705,273.0
0,2011-10-02,649,274.0
1,2011-10-02,235,274.0
0,2011-10-03,637,275.0
1,2011-10-03,646,275.0
0,2011-10-04,498,276.0
1,2011-10-04,505,276.0
0,2011-10-05,892,277.0
1,2011-10-05,279,277.0
0,2011-10-06,466,278.0
1,2011-10-06,519,278.0
0,2011-10-07,999,279.0
1,2011-10-07,558,279.0
0,2011-10-08,32,280.0
1,2011-10-08,619,280.0
0,2011-10-09,491,281.0
1,2011-10-09,764,281.0
0,2011-10-10,346,282.0
1,2011-10-10,275,282.0
0,2011-10-11,779,283.0
1,2011-10-11,445,283.0
0,2011-10-12,145,284.0
1,2011-10-12,184,284.0
0,2011-10-13,850,285.0
1,2011-10-13,214,285.0
0,2011-10-14,105,286.0
1,2011-10-14,114,286.0
0,2011-10-15,907,287.0
1,2011-10-15,36,287.0
0,2011-10-16,836,288.0
1,2011-10-16,539,288.0
0,2011-10-17,844,289.0
1,2011-10-17,103,289.0
0,2011-10-18,699,290.0
1,2011-10-18,85,290.0
0,2011-10-19,299,291.0
1,2011-10-19,477,291.0
0,2011-10-20,484,292.0
1,2011-10-20,290,292.0
0,2011-10-21,5,293.0
1,2011-10-21,291,293.0
0,2011-10-22,123,294.0
1,2011-10-22,145,294.0
0,2011-10-23,355,295.0
1,2011-10-23,306,295.0
0,2011-10-24,885,296.0
1,2011-10-24,649,296.0
0,2011-10-25,67,297.0
1,2011-10-25,151,297.0
0,2011-10-26,885,298.0
1,2011-10-26,951,298.0
0,2011-10-27,890,299.0
1,2011-10-27,896,299.0
0,2011-10-28,380,300.0
1,2011-10-28,975,300.0
0,2011-10-29,729,301.0
1,2011-10-29,526,301.0
0,2011-10-30,344,302.0
1,2011-10-30,242,302.0
0,2011-10-31,138,303.0
1,2011-10-31,760,303.0
0,2011-11-01,190,304.0
1,2011-11-01,561,304.0
0,2011-11-02,6,305.0
1,2011-11-02,27,305.0
0,2011-11-03,690,306.0
1,2011-11-03,810,306.0
0,2011-11-04,841,307.0
1,2011-11-04,99,307.0
0,2011-11-05,675,308.0
1,2011-11-05,134,308.0
0,2011-11-06,876,309.0
1,2011-11-06,351,309.0
0,2011-11-07,708,310.0
1,2011-11-07,887,310.0
0,2011-11-08,554,311.0
1,2011-11-08,426,311.0
0,2011-11-09,66,312.0
1,2011-11-09,249,312.0
0,2011-11-10,974,313.0
1,2011-11-10,838,313.0
0,2011-11-11,990,314.0
1,2011-11-11,816,314.0
0,2011-11-12,445,315.0
1,2011-11-12,13,315.0
0,2011-11-13,702,316.0
1,2011-11-13,757,316.0
0,2011-11-14,578,317.0
1,2011-11-14,923,317.0
0,2011-11-15,514,318.0
1,2011-11-15,343,318.0
0,2011-11-16,444,319.0
1,2011-11-16,26,319.0
0,2011-11-17,691,320.0
1,2011-11-17,752,320.0
0,2011-11-18,59,321.0
1,2011-11-18,748,321.0
0,2011-11-19,44,322.0
1,2011-11-19,113,322.0
0,2011-11-20,284,323.0
1,2011-11-20,153,323.0
0,2011-11-21,647,324.0
1,2011-11-21,388,324.0
0,2011-11-22,893,325.0
1,2011-11-22,928,325.0
0,2011-11-23,465,326.0
1,2011-11-23,499,326.0
0,2011-11-24,119,327.0
1,2011-11-24,624,327.0
0,2011-11-25,780,328.0
1,2011-11-25,687,328.0
0,2011-11-26,826,329.0
1,2011-11-26,370,329.0
0,2011-11-27,919,330.0
1,2011-11-27,466,330.0
0,2011-11-28,650,331.0
1,2011-11-28,833,331.0
0,2011-11-29,294,332.0
1,2011-11-29,315,332.0
0,2011-11-30,289,333.0
1,2011-11-30,255,333.0
0,2011-12-01,734,334.0
1,2011-12-01,369,334.0
0,2011-12-02,602,335.0
1,2011-12-02,507,335.0
0,2011-12-03,832,336.0
1,2011-12-03,184,336.0
0,2011-12-04,195,337.0
1,2011-12-04,50,337.0
0,2011-12-05,756,338.0
1,2011-12-05,595,338.0
0,2011-12-06,570,339.0
1,2011-12-06,924,339.0
0,2011-12-07,259,340.0
1,2011-12-07,156,340.0
0,2011-12-08,345,341.0
1,2011-12-08,843,341.0
0,2011-12-09,477,342.0
1,2011-12-09,389,342.0
0,2011-12-10,178,343.0
1,2011-12-10,981,343.0
0,2011-12-11,278,344.0
1,2011-12-11,402,344.0
0,2011-12-12,373,345.0
1,2011-12-12,234,345.0
0,2011-12-13,512,346.0
1,2011-12-13,446,346.0
0,2011-12-14,2,347.0
1,2011-12-14,214,347.0
0,2011-12-15,863,348.0
1,2011-12-15,699,348.0
0,2011-12-16,901,349.0
1,2011-12-16,229,349.0
0,2011-12-17,684,350.0
1,2011-12-17,686,350.0
0,2011-12-18,934,351.0
1,2011-12-18,313,351.0
0,2011-12-19,475,352.0
1,2011-12-19,281,352.0
0,2011-12-20,74,353.0
1,2011-12-20,601,353.0
0,2011-12-21,758,354.0
1,2011-12-21,572,354.0
0,2011-12-22,77,355.0
1,2011-12-22,316,355.0
0,2011-12-23,869,356.0
1,2011-12-23,618,356.0
0,2011-12-24,455,357.0
1,2011-12-24,541,357.0
0,2011-12-25,938,358.0
1,2011-12-25,204,358.0
0,2011-12-26,878,359.0
1,2011-12-26,457,359.0
0,2011-12-27,587,360.0
1,2011-12-27,990,360.0
0,2011-12-28,285,361.0
1,2011-12-28,973,361.0
0,2011-12-29,209,362.0
1,2011-12-29,692,362.0
0,2011-12-30,858,363.0
1,2011-12-30,511,363.0
0,2011-12-31,719,364.0
1,2011-12-31,17,364.0
